transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX2721819,2022-01-25,49864,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,David Escobar,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.4
TRX7639982,2020-08-22,25572,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,Dr. Paul Henderson,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.7
TRX1913434,2020-06-08,32325,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.4,Rebecca Hunter,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.7
TRX1857331,2022-01-22,63815,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7,Tanner Molina,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,3.9
TRX5498871,2023-05-05,45962,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.4,Brian Morgan,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.1
TRX1764726,2022-03-19,44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.5,Joseph Schwartz,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.6
TRX8485086,2023-09-22,14693,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9,Sandra Wallace,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,4.2
TRX5533630,2020-07-08,25951,Kimia Farma - Apotek,Pekanbaru,Riau,4.5,Tracy Willis,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,3.2
TRX4322986,2021-09-25,42820,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.1,Brian Brown,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.1,0.2,134820.0,26964.0,3.7
TRX3820787,2020-09-20,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Rachel Harding,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX4690911,2021-07-26,82564,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2,Kevin Prince,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX9398122,2021-02-01,99735,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1,Gregory Bryan,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX6294063,2023-04-11,27518,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,Beth Medina,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX9008587,2021-12-20,63214,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,Melissa Zavala,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX4734190,2020-10-13,86131,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Brandi Sellers,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.8
TRX7852173,2023-12-05,29922,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,3.9,Rachel David,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX5822907,2020-12-16,34030,Kimia Farma - Apotek,Solok,Sumatera Barat,4.2,Mr. Marcus Gonzales,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX8284160,2020-12-03,16339,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Brian Wheeler,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX7007644,2021-09-17,53721,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.4,Walter Dunn,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.8
TRX1422725,2020-07-06,50821,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.5,John Brady,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX1375455,2022-09-06,90512,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.0,Craig Williams,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX5441883,2021-07-12,75720,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,Brent Morgan,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.7
TRX8168315,2022-08-17,76725,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Lisa Salinas,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX7243655,2021-01-10,87583,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Alyssa Flowers,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX7764771,2022-04-14,68908,Kimia Farma - Apotek,Jayapura,Papua,4.5,Haley Jones,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.0
TRX2622974,2020-11-22,68034,Kimia Farma - Apotek,Ambon,Maluku,4.1,Roger Barnes,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX6167229,2023-09-14,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Mrs. Tammy Williams,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX9258250,2020-08-15,77824,Kimia Farma - Apotek,Banda Aceh,Aceh,4.5,Larry Hickman,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX3174361,2020-12-02,35964,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.3,Brittany West,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.3
TRX5915550,2021-01-12,35044,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3,Ryan Williamson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.9
TRX9789815,2021-10-10,12802,Kimia Farma - Apotek,Garut,Jawa Barat,4.1,Tracy Smith,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.3
TRX2434863,2020-12-28,58103,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,Richard Brown,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX7197017,2020-09-28,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Lisa Dixon,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX3067110,2023-02-09,71869,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Gerald Grant,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.7
TRX3379335,2020-05-22,68313,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.8,Susan Murray,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.4
TRX3861160,2022-07-17,52020,Kimia Farma - Apotek,Banda Aceh,Aceh,4.4,Timothy Nelson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX9663523,2023-07-10,90277,Kimia Farma - Apotek,Sorong,Papua Barat,4.3,Eric French,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX9021164,2020-11-21,25624,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3,Gregory Taylor,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.4
TRX7029077,2022-03-21,47342,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.3,Meghan Coleman,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX7358339,2023-03-31,29203,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3,Levi Navarro,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.4
TRX8871442,2023-11-07,69060,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Allison Bean,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX9460380,2023-06-07,80176,Kimia Farma - Apotek,Dumai,Riau,4.7,Michael Brown,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX7737527,2022-10-03,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Bernard Davis,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX8403409,2020-11-04,24592,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9,Jeffrey Johnson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX9117651,2021-02-01,87969,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.4,Valerie Stokes,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.9
TRX3339930,2021-05-16,80412,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8,John Olson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX2740459,2023-12-26,53257,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7,Samuel Villegas,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX8667015,2023-07-12,59275,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Glenn Romero,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX3915713,2021-10-16,73969,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.1,Susan Lawson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX4012128,2022-07-20,54078,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.7,Jennifer Stephens,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.8
TRX7667227,2023-11-23,67860,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.3,Jonathan Nelson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX1929769,2020-10-05,22764,Kimia Farma - Apotek,Denpasar,Bali,4.4,Jacqueline Collins,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.2
TRX3478129,2022-12-14,60936,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Melissa Church,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.4
TRX3626805,2023-04-04,35930,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,John Lee,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.1
TRX5831992,2023-06-29,51833,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.2,April King,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX3109093,2023-03-30,87583,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.6,Benjamin Larsen,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX8998899,2023-04-28,72440,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,Stephanie Juarez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.2
TRX3465829,2020-05-04,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Edward Gardner,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.7
TRX1336826,2022-09-16,61880,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.0,William Patel,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX9047977,2022-04-04,58219,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.3,Ricky Fuller,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX7354507,2020-11-22,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Cory Maynard,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX9376100,2020-08-31,24592,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9,Deborah Porter,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX3948736,2021-04-02,76725,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Patrick Young,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX6145033,2021-08-01,49726,Kimia Farma - Apotek,Jayapura,Papua,4.9,Logan Griffin,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.6
TRX8337416,2020-12-22,69841,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.9,Dustin James,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.1
TRX3122423,2021-03-29,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Paul Garcia,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.7
TRX5410448,2021-11-03,15370,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.1,Brett Mendez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX2506262,2021-05-02,36121,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.9,Emily Montoya,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.1
TRX5668733,2021-07-24,48257,Kimia Farma - Apotek,Bandung,Jawa Barat,4.7,Jessica Sutton,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.6
TRX2606094,2023-03-17,98345,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7,Cameron Bruce,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX5597265,2020-01-13,20073,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.0,Matthew Avery,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.3
TRX7564679,2021-07-16,76154,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,Phillip Tucker,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX5505176,2022-08-26,70595,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,Kristin Valentine,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.7
TRX2955349,2022-09-24,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Makayla Hoffman,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX1514474,2022-02-28,48997,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,Leslie Newton,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX2802551,2020-09-11,15338,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9,Eric Jones,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX8333891,2022-08-18,30970,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.9,Travis Davis Jr.,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX3397975,2020-10-15,97507,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Colton Lang,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX7938331,2022-04-29,41451,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,Mark Macias,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.9
TRX7071612,2021-07-29,56380,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.1,Tyler Anderson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX6629349,2022-11-29,76170,Kimia Farma - Apotek,Tangerang,Banten,4.3,Justin Carter,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.6
TRX3559969,2023-03-24,24143,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0,David Perry,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX3344428,2021-03-13,90214,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Mary Myers,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.4
TRX5885624,2023-07-18,30247,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,John Dunlap,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.2
TRX2536825,2020-02-16,44604,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Angela Johnson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX9113515,2021-02-03,82336,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Andrew Ho,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX2874520,2021-12-12,76154,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.6,Angela Allen,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.6
TRX1185327,2023-01-01,94905,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.5,Ruben Stephens,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.7
TRX7851795,2023-10-27,66565,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9,Ronald Valencia,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX9329744,2022-03-10,25432,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.2,Karen Cunningham DVM,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.4
TRX3756855,2022-06-23,30640,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Ryan Collins,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.5
TRX8849959,2021-11-27,95273,Kimia Farma - Apotek,Pariaman,Sumatera Barat,3.9,Samuel Lopez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.1
TRX4712207,2021-10-25,73855,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,Douglas Mendez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.6
TRX1116882,2023-11-15,12333,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.6,Renee Carroll,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.1
TRX9019707,2023-06-30,41749,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,5.0,Tim Walsh,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.4
TRX1098866,2022-05-09,48257,Kimia Farma - Apotek,Bandung,Jawa Barat,4.7,Philip Garcia,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.2
TRX3878648,2023-09-06,26269,Kimia Farma - Apotek,Garut,Jawa Barat,4.0,Traci Perez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX6241375,2021-10-15,85716,Kimia Farma - Apotek,Malang,Jawa Timur,5.0,Richard Mendoza,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.3
TRX6817504,2020-03-27,25951,Kimia Farma - Apotek,Pekanbaru,Riau,4.5,Lisa Ortiz,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.7
TRX8062503,2021-06-25,90692,Kimia Farma - Apotek,Denpasar,Bali,3.9,Christopher Washington,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.4
TRX8180281,2023-10-14,80525,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,Rose Hughes,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.2
TRX7038271,2023-12-05,29281,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.7,Melissa Nelson,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.5
TRX2333586,2021-09-13,99950,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.6,Joshua Medina,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.3
TRX7313305,2021-03-24,27076,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.3,Emily Jones,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.7
TRX4439681,2021-01-12,67860,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.3,Henry Kennedy,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,4.0
TRX6058934,2021-05-14,81651,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Tara Oneal,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,5.0
TRX4133387,2022-06-19,37734,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.6,Marcus Savage,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.07,0.15,48360.0,7254.0,3.1
TRX3573552,2020-08-14,15370,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.1,Theresa Allen,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,3.8
TRX2841660,2022-02-13,30247,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,Dylan Martinez,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.5
TRX9315635,2020-12-22,85216,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.0,Jason Mcclure,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,3.9
TRX8450680,2020-11-30,89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4,Brenda Evans,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.6
TRX9373879,2023-12-25,50014,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Timothy Kennedy,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.6
TRX3380078,2021-12-16,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Patrick Bryan,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.9
TRX7353379,2023-08-29,85549,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0,Teresa Perkins,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.2
TRX1424945,2022-01-06,96462,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.1,Megan Cherry,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,3.1
TRX8682006,2020-07-22,84935,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2,Sheila May,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.4
TRX1157421,2023-08-20,41343,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.0,William Barber,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.7
TRX6608064,2023-04-24,29115,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Christina Johnson,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,3.4
TRX4249762,2020-06-10,52060,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Fernando Medina,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,3.9
TRX6809411,2022-03-22,46902,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.0,Erica Mitchell,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.5
TRX1306024,2020-04-08,67081,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.8,Jason Hall,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.6
TRX9614775,2021-10-18,39523,Kimia Farma - Apotek,Garut,Jawa Barat,4.3,Regina Fletcher,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.7
TRX2378519,2022-04-20,17567,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9,Douglas Fletcher,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.2
TRX3958168,2021-05-26,59220,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.2,Carol Armstrong,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.11,0.25,267712.0,66928.0,4.6
