transaction_id,date,branch_id,branch_category,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,Inventory
TRX6666999,2020-12-29,28211,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6,Timothy Solomon,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.06,0.2,112142.0,22428.4,3.8,75
TRX3139863,2022-06-21,98121,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.9,Rebecca Lawson,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.09,0.2,108563.0,21712.600000000002,3.6,82
TRX7146970,2023-07-30,66113,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.0,Kimberly Hernandez,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.15,0.2,101405.0,20281.0,3.9,100
TRX5723938,2021-05-14,72241,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.6,Kaylee Jones,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.11,0.2,106177.0,21235.4,3.8,38
TRX1327104,2023-08-01,73954,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.4,Ms. Claudia Ramirez,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,3.3,69
TRX7262125,2021-05-11,16579,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,5.0,Ashley Mckinney,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,4.9,42
TRX7797498,2023-11-28,40117,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.7,Maria Ellis,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.15,0.2,101405.0,20281.0,3.4,24
TRX4368460,2020-05-04,30119,Apotek,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.3,Chad Smith,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.04,0.2,114528.0,22905.600000000002,3.0,87
TRX2091575,2022-01-04,98312,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.1,Daniel Davila,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.07,0.2,110949.0,22189.800000000003,3.3,51
TRX3866731,2021-05-08,69003,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.4,Lisa Williamson,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.04,0.2,114528.0,22905.600000000002,4.0,53
TRX5521436,2020-02-07,53586,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.6,Leslie Lawson,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.1,0.2,107370.0,21474.0,4.7,16
TRX5432820,2020-02-24,67373,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Caleb Mccann,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.02,0.2,116914.0,23382.800000000003,3.4,59
TRX2492826,2020-05-14,96486,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.4,Valerie Jenkins,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.1,0.2,107370.0,21474.0,4.3,46
TRX1509087,2021-02-03,25780,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.8,Rebecca Mercado,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,3.9,100
TRX7360871,2020-12-16,93878,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5,Michael Sherman,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.02,0.2,116914.0,23382.800000000003,4.5,57
TRX7851241,2020-12-04,28211,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6,Gregory Thornton,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.09,0.2,108563.0,21712.600000000002,3.5,56
TRX7114043,2020-12-16,31876,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.4,Brian French,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,3.2,61
TRX7967763,2022-08-24,49504,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.3,Mr. Robert Smith,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.05,0.2,113335.0,22667.0,3.8,49
TRX4375114,2022-08-23,90608,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.2,Andrew Gill,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,3.5,31
TRX5429658,2021-02-15,56257,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9,Kevin Stevenson,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.15,0.2,101405.0,20281.0,4.6,79
TRX3744436,2023-01-15,15338,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9,Marie Wallace,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.08,0.2,109756.0,21951.2,4.6,41
TRX4010122,2023-12-12,28123,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Jennifer Wheeler,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.09,0.2,108563.0,21712.600000000002,4.8,54
TRX6462063,2023-04-19,68330,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4.6,Candace Buchanan,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.09,0.2,108563.0,21712.600000000002,4.3,8
TRX8351471,2020-05-09,17678,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.8,Michael Green,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,4.8,39
TRX1098888,2022-02-02,14621,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.6,Jordan Martinez,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.01,0.2,118107.0,23621.4,4.4,80
TRX3246757,2021-07-30,62312,Apotek,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.5,Cynthia Wagner,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.09,0.2,108563.0,21712.600000000002,3.5,25
TRX2880828,2021-01-15,46717,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.2,Michael Callahan,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.13,0.2,103791.0,20758.2,4.2,24
TRX8322282,2021-06-07,13262,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.7,Jacqueline Padilla,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.14,0.2,102598.0,20519.600000000002,3.7,24
TRX8391406,2022-03-26,28053,Apotek,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.1,Brian Powers,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.11,0.2,106177.0,21235.4,3.9,8
TRX6300728,2023-10-08,76515,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.8,Kyle Perez,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.08,0.2,109756.0,21951.2,4.2,59
TRX3995623,2023-10-03,70165,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Kristina Farmer,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.11,0.2,106177.0,21235.4,4.2,15
TRX1687059,2023-03-05,26059,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3,Makayla Burke,KF466,"Psycholeptics drugs, Anxiolytic drugs",119300,0.12,0.2,104984.0,20996.800000000003,3.3,32
TRX6668140,2021-09-23,93401,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.5,Candice Harris,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.11,0.3,626471.0,187941.3,4.0,79
TRX5810851,2020-03-16,46717,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.2,George Gutierrez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,3.2,34
TRX2368538,2022-12-06,68556,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.8,Jared Carey,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,3.4,67
TRX2906993,2021-03-17,76209,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.1,Steven Cannon,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.4,32
TRX9038696,2022-03-22,16743,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.7,Jason Ramirez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,4.4,34
TRX3076073,2020-01-23,87710,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.4,Kristen Strickland DVM,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.03,0.3,682783.0,204834.9,3.2,9
TRX4734328,2022-03-14,62328,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.9,Ashley Brown,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,3.5,28
TRX3108867,2022-09-21,20102,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.3,Amy Clark,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.8,30
TRX4996174,2022-04-16,32294,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2,Linda Manning,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.08,0.3,647588.0,194276.4,3.7,8
TRX5441382,2022-12-03,70971,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.8,Troy French,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,3.0,45
TRX8480733,2020-05-17,48439,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,5.0,Edward Clark,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,3.4,52
TRX4954606,2020-11-11,47178,Apotek,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.2,Amanda Munoz,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,4.1,11
TRX6019573,2020-03-01,69045,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.6,William Smith,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.0,0.3,703900.0,211170.0,5.0,86
TRX6658862,2023-01-10,31935,Apotek,Kimia Farma - Apotek,Tangerang,Banten,4.4,Mark Mccullough,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.11,0.3,626471.0,187941.3,3.0,7
TRX2099552,2023-05-25,45266,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.0,Amber Hill,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.11,0.3,626471.0,187941.3,3.5,95
TRX6846323,2022-04-15,69816,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.0,Joseph Everett,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.03,0.3,682783.0,204834.9,3.1,9
TRX6002956,2021-05-07,99424,Apotek,Kimia Farma - Apotek,Kuningan,Jawa Barat,5.0,Melanie Ramsey,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,3.9,19
TRX3969858,2021-07-05,76476,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.9,Kimberly Roberson,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,4.3,23
TRX3820291,2021-10-18,30926,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2,Alexis Smith,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,4.7,92
TRX6328407,2020-11-16,95516,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.3,Jason Vasquez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,3.3,37
TRX9768898,2023-12-05,80557,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.0,Ashley Richmond,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,4.1,52
TRX3029159,2023-04-24,34844,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.1,Joseph Singh,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,3.7,27
TRX8221748,2020-01-28,75720,Apotek,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.5,Andrea Harrell,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,4.7,4
TRX3866759,2022-04-21,34591,Apotek,Kimia Farma - Apotek,Jayapura,Papua,4.4,Michelle Diaz,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,3.6,54
TRX7274383,2023-04-07,49468,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.7,Timothy Freeman,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,4.4,61
TRX2686598,2020-08-08,90897,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4.0,Matthew Gonzalez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.03,0.3,682783.0,204834.9,3.9,17
TRX6587951,2020-07-04,25951,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.5,Autumn Martin,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.15,0.3,598315.0,179494.5,4.3,26
TRX4375164,2021-11-11,60745,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.8,Patricia Stevens,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,3.8,59
TRX2506858,2021-07-04,44176,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7,Lance Phillips,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,3.8,48
TRX3328933,2022-03-22,53586,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.6,Brandon Gallegos,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.13,0.3,612393.0,183717.9,3.9,41
TRX2981347,2023-02-06,98781,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.9,Casey Reed,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.13,0.3,612393.0,183717.9,4.6,99
TRX5422738,2020-08-28,13935,Apotek,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.5,Carlos Dixon,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.07,0.3,654627.0,196388.1,3.5,55
TRX6031518,2023-02-24,83742,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Tyler Ingram,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.1,0.3,633510.0,190053.0,4.7,93
TRX3638460,2023-12-09,77855,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9,Shannon Williams,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.08,0.3,647588.0,194276.4,3.8,50
TRX9266421,2021-03-06,16228,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.7,Emily Nunez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,4.9,54
TRX6607219,2021-12-11,31667,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.4,Robert Rogers,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.6,94
TRX2958242,2022-02-24,66676,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.5,Matthew Reynolds,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,3.5,88
TRX7372509,2021-03-20,48130,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.7,Antonio Sanders,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,4.3,37
TRX1630309,2023-07-26,66929,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,4.0,Timothy Ewing,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.08,0.3,647588.0,194276.4,4.3,5
TRX3466674,2021-07-31,85937,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5,Gordon Myers,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,4.5,15
TRX9633555,2020-04-01,76258,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pematangsiantar,Sumatera Utara,4.6,Hayden Taylor,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.11,0.3,626471.0,187941.3,4.9,79
TRX2013578,2021-04-02,84975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.1,Makayla Hall,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.1,44
TRX5998494,2020-09-15,83196,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.7,Ronald Chen,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.1,0.3,633510.0,190053.0,3.7,69
TRX7609135,2023-05-26,70673,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,4.6,Johnny Hopkins,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,4.0,98
TRX4629075,2023-05-31,49260,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.2,Heather Santos,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.03,0.3,682783.0,204834.9,5.0,33
TRX8784272,2020-12-09,30178,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.8,Michael Smith,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.08,0.3,647588.0,194276.4,4.1,55
TRX1873138,2022-08-21,66023,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2,Mark Gibbs,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,3.8,59
TRX6094496,2022-04-18,72192,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.7,Carrie Ford,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,3.3,31
TRX3437576,2020-09-17,59549,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Julie Harris,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,3.5,25
TRX7587740,2021-03-11,66082,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4.8,James Miller,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,3.3,31
TRX5927397,2022-03-10,91503,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.1,Kimberly Conway DVM,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.11,0.3,626471.0,187941.3,3.2,71
TRX9280545,2023-05-24,80892,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.6,Carolyn Sanders,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,4.1,65
TRX4321646,2022-04-16,70860,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.9,Craig Campos,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,3.2,6
TRX2551836,2021-08-17,69273,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.8,Lucas Hall MD,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,4.7,7
TRX3928636,2022-07-01,27405,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.2,Brenda Johnson,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.04,0.3,675744.0,202723.19999999998,3.7,74
TRX3019581,2022-04-01,69471,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,Samantha Mitchell,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.0,0.3,703900.0,211170.0,4.4,26
TRX7056258,2023-09-19,62169,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,4.4,Scott Glass,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.09,0.3,640549.0,192164.69999999998,5.0,42
TRX5454141,2020-01-04,14756,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3,Regina Roberts,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.05,0.3,668705.0,200611.5,4.2,55
TRX1878172,2023-07-11,87702,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,4.2,Samantha Jimenez,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.2,92
TRX1498127,2021-02-14,15571,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.1,Timothy Harris,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.06,0.3,661666.0,198499.8,3.5,88
TRX2001799,2022-07-04,34991,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.0,Alexis Mendoza,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,4.7,25
TRX4756181,2021-02-11,25868,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,5.0,Melissa Bradley,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,4.9,7
TRX1054045,2023-09-23,35432,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,4.0,Keith Norman,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,3.1,43
TRX3185852,2020-09-12,76515,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.8,Johnathan Joseph,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,0.3,605354.0,181606.19999999998,4.5,48
TRX4501345,2022-05-22,58979,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.0,Kimberly Ryan,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.12,0.3,619432.0,185829.6,4.3,27
TRX7610304,2022-04-20,53371,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.8,Robin Carter,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,0.3,689822.0,206946.6,3.3,65
TRX4290239,2023-11-29,56229,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.8,Katie Conley,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.13,0.3,612393.0,183717.9,3.4,85
TRX7694812,2020-09-19,93401,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.5,Kylie Ortiz,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.09,0.3,640549.0,192164.69999999998,3.6,84
TRX7497776,2023-03-12,94753,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.2,Mark Pierce,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.07,0.3,654627.0,196388.1,4.2,77
TRX6180496,2022-07-03,26125,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.6,Brandon Landry III,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.09,0.3,640549.0,192164.69999999998,4.8,19
TRX9615687,2021-03-09,38076,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.5,Jacqueline Rice,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.13,0.3,612393.0,183717.9,4.2,11
